SalePrice,id
147519.48764329636,1657
142980.1756604123,1658
119989.18953571953,1659
155445.67532750277,1660
419298.3780886651,1661
409959.9144741662,1662
380156.82259417407,1663
405317.02672523586,1664
304524.6138781016,1665
332727.8941430027,1666
378054.0636870631,1667
345331.79980074166,1668
314023.72191501176,1669
355979.7686123747,1670
257720.5061323642,1671
422106.3356117003,1672
290130.6274637994,1673
241744.74271188,1674
191549.8467384341,1675
190618.29457446243,1676
217118.71217511455,1677
438373.2567100819,1678
384877.2593287705,1679
328430.4683194675,1680
251804.62614685143,1681
320551.6090298301,1682
180758.20397822734,1683
177031.50592298622,1684
175707.87662411158,1685
167858.36506960483,1686
174089.0974032522,1687
189156.2120039905,1688
196666.0457318039,1689
199987.60520210682,1690
186979.3619911359,1691
270939.69959719747,1692
170797.6070390258,1693
184650.3151745898,1694
169535.5477065146,1695
273139.2216325045,1696
174714.30275650596,1697
356328.72433607414,1698
310821.15828909323,1699
250690.6108084177,1700
275275.6795858689,1701
239339.33293508244,1702
242622.78779001447,1703
274618.46154286165,1704
240254.66339821593,1705
351918.5807491926,1706
213224.02152519688,1707
200166.59954659513,1708
272020.63809084444,1709
217809.30685683896,1710
271321.5765796852,1711
257725.56128323983,1712
275776.8371581802,1713
221973.37273980916,1714
208302.1619764975,1715
184707.9257707722,1716
178302.81991770933,1717
136842.96535761486,1718
208628.43516659702,1719
245426.44968563493,1720
166354.54316873226,1721
127172.56833180544,1722
155390.5140189213,1723
204903.54440444306,1724
236352.28254240274,1725
184387.77245498344,1726
150056.67678077653,1727
177684.59538402344,1728
167523.24023902926,1729
159384.8249172873,1730
121720.45748995751,1731
125576.70481500457,1732
114362.11069859363,1733
120517.87605578043,1734
126408.56764194228,1735
109538.31064061874,1736
300625.9204826808,1737
245427.96449658216,1738
244841.06712087514,1739
205655.0916807821,1740
186161.1465670508,1741
172304.68028312514,1742
179672.39926582138,1743
309047.71604959585,1744
218225.31438659367,1745
187923.0666882197,1746
216429.65398499492,1747
216340.46238395272,1748
143793.1979201996,1749
125301.15376914355,1750
250193.21388979704,1751
116708.23870390073,1752
150776.62439944284,1753
197324.7575878632,1754
163244.16043084365,1755
125232.66187288889,1756
120874.88124315959,1757
146173.97528410962,1758
162914.81203525094,1759
165864.95298613625,1760
145371.65297137402,1761
178226.26623223803,1762
186586.1164993508,1763
114040.70035471817,1764
162901.81242841476,1765
189156.97611167404,1766
221057.2497017576,1767
141194.68303192983,1768
176359.48874077696,1769
152452.1353226006,1770
126120.35287707653,1771
129969.54891021109,1772
128605.43269347986,1773
140659.81178722443,1774
141933.40904825105,1775
129414.16546693059,1776
108882.85940210539,1777
138695.8041598999,1778
117226.30276048505,1779
181779.59824793355,1780
127000.82227805896,1781
87811.8478807059,1782
141429.50048144767,1783
106688.60200391029,1784
124913.91233492024,1785
143039.19894275634,1786
166335.06235727633,1787
59761.775890834615,1788
100343.99352158888,1789
77853.7239398896,1790
179312.76914182084,1791
157557.83247525932,1792
129183.1092952515,1793
154077.2530573657,1794
133174.70342407908,1795
132423.87430412433,1796
114687.0889091562,1797
121971.41685215123,1798
110452.77829457355,1799
133045.82080612742,1800
125280.16568998371,1801
145466.320385419,1802
149797.1167786313,1803
136516.8040139631,1804
137478.21366620963,1805
123426.72313716784,1806
138741.035749872,1807
127472.42288257518,1808
122748.9311293068,1809
140455.0106179376,1810
94718.007825503,1811
97154.81147305814,1812
122499.15227032063,1813
95240.16381587669,1814
53868.5990438336,1815
97675.23535010086,1816
104381.68655252717,1817
140412.16075896894,1818
126472.41959421743,1819
50723.179720312204,1820
118130.73015177346,1821
151309.1694435927,1822
43011.87633476221,1823
129940.52615292506,1824
138362.73865588772,1825
103623.0978913303,1826
102392.71189761959,1827
136571.75383607985,1828
126078.70868938221,1829
136469.0869887157,1830
148754.90701489412,1831
74802.11691832588,1832
142185.36911198328,1833
117805.93148961723,1834
120672.95690477581,1835
124286.23885388688,1836
86656.23335882861,1837
121411.26777274751,1838
96384.39409540755,1839
143454.84326238692,1840
133963.54909515363,1841
88487.7373253236,1842
128038.80756870318,1843
144936.27387503497,1844
143189.66721910617,1845
156253.39946813608,1846
165843.72232778388,1847
53223.96275860943,1848
113446.55696984942,1849
116939.78290887852,1850
151783.34842943138,1851
126135.2236144929,1852
121035.41241178387,1853
165757.54117426884,1854
148718.63545471488,1855
224095.13456430892,1856
135751.25487734366,1857
136444.40531564225,1858
122454.48786338167,1859
145342.80348235046,1860
121929.57641153115,1861
326869.00035889447,1862
307301.9865894014,1863
307371.1658550729,1864
343073.75789918506,1865
330872.50247933634,1866
231591.35931949585,1867
287203.9316897886,1868
201557.5966179438,1869
227403.39984263293,1870
259654.87305039956,1871
174467.04913612438,1872
234655.95654423867,1873
153629.38123424505,1874
198821.51891376017,1875
197421.95811124437,1876
209802.7120320921,1877
207665.83001403176,1878
128499.04273674509,1879
133594.05865654192,1880
243445.44239504155,1881
244449.6984677973,1882
186531.57879965578,1883
202823.5655783803,1884
244213.4190073924,1885
292145.1313271487,1886
212423.35184408404,1887
271828.0881197243,1888
164888.743595886,1889
113625.08368901159,1890
136008.98882011865,1891
97864.8073992497,1892
124555.23436346192,1893
123045.9056383512,1894
133751.5066154434,1895
127824.07895536645,1896
115878.29339456996,1897
109615.66862605618,1898
163261.08092517103,1899
157195.0088500068,1900
169714.53154914104,1901
152782.371017056,1902
219290.7125140509,1903
147211.95469245117,1904
199977.77093802596,1905
156683.32217482466,1906
206278.2041755438,1907
110777.70263008212,1908
132735.32241436886,1909
119828.41347254004,1910
222345.4534093426,1911
333727.24790972524,1912
142599.6786971314,1913
53730.067631847945,1914
295934.7002799623,1915
65288.57078663481,1916
252349.37571590758,1917
140879.77516407508,1918
176481.75699293776,1919
154334.42681355888,1920
383149.21516461414,1921
322157.1875149736,1922
231975.65265142632,1923
215778.88768843396,1924
196192.23075894074,1925
369725.0697043827,1926
133549.23593721248,1927
158452.19607356272,1928
124883.46132170327,1929
134164.05115515093,1930
142418.7827267754,1931
141392.3192020792,1932
183723.65032970923,1933
182695.8714409413,1934
170053.93832019327,1935
194877.84151805632,1936
185532.50551346986,1937
170208.58291634044,1938
242256.70266094268,1939
192870.13742815726,1940
170268.79968051065,1941
185377.63902344165,1942
213087.2157635785,1943
368629.6033898508,1944
397822.2966302309,1945
130646.3625159116,1946
271679.20503594994,1947
170677.35345034127,1948
246614.04090567262,1949
191150.93865968825,1950
243959.1366573242,1951
206073.03143977243,1952
164440.6555006319,1953
183072.39611076325,1954
136255.952211214,1955
298870.5931331763,1956
151598.08076697122,1957
301532.1758166584,1958
144156.4152106413,1959
115542.28684967771,1960
120199.81380356384,1961
98319.66831224578,1962
105425.79653828515,1963
106746.84302881667,1964
140441.867977683,1965
139844.08210902213,1966
291057.02967811935,1967
416499.37742220133,1968
389962.08262831264,1969
412183.8850091711,1970
459319.8348158377,1971
382439.8743999631,1972
265658.0485304027,1973
336640.86947424454,1974
451298.4712731466,1975
275881.1525745535,1976
353350.23562877136,1977
349057.9340260922,1978
327559.6927899131,1979
203030.16478543472,1980
342075.3637516431,1981
219430.5529462293,1982
206115.67830335573,1983
170098.53766224586,1984
224159.17209225072,1985
208863.99462315865,1986
183712.67913284944,1987
174969.1575603058,1988
191969.98524480098,1989
208014.3087489755,1990
228687.65539084197,1991
214478.25599364337,1992
168358.85739712435,1993
231053.99425917034,1994
184816.5001867988,1995
250833.4483942252,1996
318605.7079749946,1997
318952.9537224052,1998
280109.34058995516,1999
319515.9369888336,2000
272992.8215990572,2001
242461.07500414771,2002
256565.83144206638,2003
277959.2339844766,2004
227255.13846182683,2005
222510.29109707836,2006
251286.77551300926,2007
214291.55280548157,2008
195726.2491776457,2009
197864.0232790666,2010
145152.15459785733,2011
176139.55137344747,2012
178351.13149855775,2013
183255.86626684672,2014
208887.6975891245,2015
190152.25703256743,2016
193439.8256361979,2017
118028.66399841646,2018
132401.09648791148,2019
103784.38178133105,2020
103231.52837785362,2021
182828.13230728154,2022
143338.37244153826,2023
269263.5276204839,2024
351625.6691585294,2025
174816.1448553431,2026
158413.01597859123,2027
155063.00015857606,2028
168534.28172964463,2029
266156.66182772384,2030
232419.13807291634,2031
254280.4557830501,2032
257563.22518557488,2033
173692.11349346023,2034
219480.87037975068,2035
202331.92832236708,2036
209050.15543837956,2037
320653.3585739633,2038
232605.60492100628,2039
270626.3342403403,2040
298336.78498564265,2041
206730.69692697172,2042
174357.38165809325,2043
175465.84029616066,2044
215006.28348904307,2045
146405.4389166838,2046
146747.12827325545,2047
141800.1781998822,2048
143956.778466509,2049
179818.61165627252,2050
105213.82937593608,2051
124481.22598687917,2052
148698.51543949926,2053
87400.94684095873,2054
159290.29348173138,2055
148708.24767973513,2056
112574.55047160374,2057
216575.7786579296,2058
132760.20339342003,2059
172989.8859466132,2060
176843.64454791587,2061
128633.61981372608,2062
116540.82677286815,2063
137857.6194034029,2064
119041.1811723093,2065
164752.60220994416,2066
113710.1413136571,2067
149311.6667754596,2068
87970.37149648876,2069
117792.97270099948,2070
94293.23147523325,2071
136648.97460592352,2072
133419.89546644,2073
188189.67190540614,2074
151090.21181702035,2075
120491.31040701117,2076
151814.39641102,2077
125712.63807067281,2078
134778.2644336476,2079
116998.42840318609,2080
128855.29640424022,2081
123601.91094099484,2082
149603.44946726892,2083
109048.98229745668,2084
114648.4395000385,2085
116682.45488861784,2086
124126.81181027855,2087
97186.05900257932,2088
76524.65940913316,2089
123685.52783596204,2090
109462.56943738674,2091
120757.72093539342,2092
115661.44839668726,2093
112893.24126780323,2094
149119.94623944318,2095
83999.87720648374,2096
97649.48079147055,2097
149290.75345752464,2098
51650.3123282906,2099
78284.15304754357,2100
118007.13513395331,2101
129264.00898377657,2102
105825.5326699566,2103
141238.9856130179,2104
128407.68170187942,2105
66874.39835363491,2106
188958.27750518627,2107
116459.52308929047,2108
110547.9797756313,2109
128290.30215572617,2110
137649.92498109594,2111
137784.70105458467,2112
120192.62896538728,2113
120630.06916836668,2114
162664.56921871827,2115
118256.16389339812,2116
151207.44813005498,2117
127330.97094335077,2118
109806.68239902596,2119
113239.87333702623,2120
98858.03976026495,2121
114142.0114576981,2122
82887.57757412645,2123
160836.46549068525,2124
128359.36373447014,2125
147547.1137388663,2126
162984.83062049194,2127
125803.84683275856,2128
95398.29110077053,2129
136538.0597359286,2130
143554.41120588826,2131
113363.65389003523,2132
123402.04653944423,2133
123686.98648136765,2134
99355.91068457242,2135
78640.86259148241,2136
106927.81911492044,2137
132628.5652678495,2138
152857.96872710413,2139
139736.78271648032,2140
165793.74321188225,2141
125308.09716366274,2142
147918.16072941734,2143
123716.58563783369,2144
137563.8225915591,2145
172108.70675832342,2146
143221.7546803358,2147
134544.69299394864,2148
150249.45365595265,2149
236342.9810557159,2150
117072.83288147881,2151
172695.0603049811,2152
160553.73696281452,2153
101462.98598695798,2154
141226.2892817713,2155
260455.3602855733,2156
226151.28286606187,2157
237481.60623748903,2158
214656.9725065372,2159
181291.22716986836,2160
238122.49836311012,2161
360654.21702585055,2162
333539.45490888995,2163
256245.17417706558,2164
203410.79305577904,2165
159357.47106533812,2166
219544.48494193933,2167
191567.27052520754,2168
197940.67467154053,2169
217378.12651754738,2170
159589.05244175514,2171
133262.86972346844,2172
172205.37263513205,2173
222205.40864277855,2174
302308.702330442,2175
312902.1535157119,2176
236387.17798250483,2177
213526.83900882106,2178
136514.0321885685,2179
212945.09211971765,2180
192831.71088764461,2181
224129.38195342195,2182
189999.64619002008,2183
120558.50547599929,2184
129395.21026371575,2185
145835.10886125834,2186
153512.77244899725,2187
155774.1206626484,2188
262171.4022261108,2189
80983.26704708113,2190
81833.59982474754,2191
88195.43256244154,2192
111000.2705485365,2193
99903.45735996522,2194
102117.18776504628,2195
101681.15279923074,2196
116236.80526799674,2197
160503.65164042596,2198
180571.60137996988,2199
149898.0784651214,2200
147634.01853689758,2201
215682.22377679628,2202
137909.83765336924,2203
177883.64348381734,2204
118420.2832973985,2205
139992.2386764204,2206
225849.29045171296,2207
268654.3611787581,2208
242934.53424510494,2209
122035.03262034767,2210
120261.09388292923,2211
120885.99625873406,2212
104988.63299154204,2213
136767.8428023327,2214
102080.72584215218,2215
148269.3690502861,2216
68341.48641207188,2217
68824.60359192127,2218
67623.00708386177,2219
56263.40706598463,2220
296985.56127259624,2221
272754.00575601694,2222
283756.9798966261,2223
208281.6085516942,2224
118959.62433071232,2225
181331.32090074234,2226
196554.29401749227,2227
265526.4404562252,2228
251118.85214043243,2229
152513.31401989568,2230
210111.04216781518,2231
178627.79342629522,2232
177569.0783058001,2233
242826.09528348298,2234
216146.5104102521,2235
253341.6794425781,2236
313751.9854594314,2237
196688.39700405565,2238
110813.18986096274,2239
154533.01554650528,2240
154107.5746513786,2241
124976.67651076114,2242
133851.67980608618,2243
105164.79675100817,2244
102154.0853067978,2245
140748.14500536214,2246
117946.28784034081,2247
121360.0425763201,2248
119248.62130068634,2249
132194.90186535055,2250
108024.40737999423,2251
182610.94919521076,2252
153234.03566248005,2253
182805.3007719441,2254
184849.51171471935,2255
181333.49291998497,2256
207424.20597990637,2257
162345.50969186507,2258
174323.13044137257,2259
161313.26054550384,2260
197090.51635521543,2261
211668.48224988123,2262
377783.90534317604,2263
446880.503532391,2264
174569.02397982345,2265
313428.9072958884,2266
359035.0020807566,2267
432511.4364636739,2268
152071.2589282945,2269
201310.99435598453,2270
215440.27147053604,2271
195592.39374787448,2272
165021.26447145705,2273
178311.63986920862,2274
153946.4980172661,2275
189884.73784212815,2276
182219.6070424032,2277
149739.1143928351,2278
126281.69595562098,2279
118101.3661464629,2280
163001.8145576708,2281
182203.3333633255,2282
109003.77719352528,2283
112357.58990066341,2284
142177.01028409504,2285
123534.61891697087,2286
371166.01208216685,2287
273314.06098328554,2288
365844.1102400889,2289
448724.78290353605,2290
337760.42441914376,2291
443748.25912446534,2292
465091.38165481505,2293
405886.57284135773,2294
467726.9398114289,2295
279251.65994129085,2296
342177.0191632463,2297
336994.47401160985,2298
353017.3876035783,2299
340987.17700465315,2300
312815.012641257,2301
250690.41150278234,2302
248454.54616638945,2303
253675.15351293248,2304
192515.50409202217,2305
187350.95194126508,2306
195939.7261363134,2307
229404.60032476316,2308
286415.7499052466,2309
211924.19523878355,2310
199111.0477425603,2311
177309.55203469115,2312
172800.03465620015,2313
172933.4623139964,2314
182336.67358024395,2315
195296.33791235453,2316
187666.26568524633,2317
179322.18851552333,2318
183537.25518231484,2319
187156.10315658536,2320
237939.1611827071,2321
179400.31457864307,2322
198082.71459729783,2323
182926.67688317233,2324
215125.53383774188,2325
177742.2129145069,2326
203058.26030285374,2327
223263.48749753175,2328
192383.3263910147,2329
180515.43427753757,2330
341926.7558422182,2331
400568.5784173016,2332
323245.1781129257,2333
258156.1396652765,2334
286756.57575519715,2335
310725.838400196,2336
197393.4470935298,2337
265828.06506154087,2338
221284.65077395283,2339
391379.0889510832,2340
211766.2363985565,2341
237704.05045329226,2342
230101.91469541614,2343
213992.6056043277,2344
236446.2552645696,2345
212641.41184142043,2346
196680.146818472,2347
242067.4833420981,2348
181395.18392628123,2349
313795.26904574933,2350
254227.38170501933,2351
254130.11958218232,2352
236168.28761689196,2353
139670.15247492027,2354
147618.17893361318,2355
153005.67358672322,2356
189564.82406159668,2357
197240.98109137008,2358
133881.64789212035,2359
115913.64645957606,2360
146430.55362653872,2361
256934.69601267268,2362
140096.35501480487,2363
159174.34875463182,2364
216088.86264045106,2365
193405.05715309273,2366
223042.5210270614,2367
212542.5259180539,2368
217305.86898314036,2369
169765.75266104733,2370
165496.3314959898,2371
192336.59329518685,2372
286979.87821194326,2373
316645.78905890364,2374
254961.74944703854,2375
269560.95361710974,2376
329813.9067555721,2377
145065.41162049596,2378
194806.04461993108,2379
149196.29027513321,2380
167921.0628763994,2381
215804.81848803794,2382
204825.87816777895,2383
244880.53830061076,2384
161964.06935201085,2385
133604.4807622488,2386
137031.8426364693,2387
104328.06516649277,2388
118487.94774692689,2389
149963.56773779023,2390
146095.88974321246,2391
114176.79399189561,2392
172655.6396052519,2393
143750.06571623503,2394
211081.33202363775,2395
143857.81687424547,2396
222591.26824513852,2397
135589.35633318397,2398
65707.5198284283,2399
62936.66245362828,2400
121223.8994421024,2401
136906.71055305848,2402
147197.03533181,2403
153992.7792400043,2404
158860.7997140399,2405
140060.9852572957,2406
124774.73051073884,2407
148923.3058568556,2408
120344.11980833183,2409
173640.57508085863,2410
113974.56540684064,2411
158031.81599536102,2412
129399.20101328487,2413
157639.06012388144,2414
133634.4933878676,2415
129684.81669552553,2416
131635.7830947346,2417
132005.91278658592,2418
127262.04853565592,2419
121565.7654684467,2420
148634.3179441677,2421
107682.20985869959,2422
115143.1906525104,2423
165156.62491015455,2424
195010.42451572706,2425
131449.12839457838,2426
132338.9873613607,2427
183204.04907437006,2428
113197.09782122076,2429
132935.6603125668,2430
108926.12723016391,2431
147977.01971638884,2432
148335.7347998061,2433
138796.94988044404,2434
151783.18076493568,2435
105242.39408738086,2436
102613.05595817423,2437
124055.54236599768,2438
103218.3678203864,2439
124032.40625310525,2440
94634.41462980658,2441
98265.24686941985,2442
126616.63953966675,2443
132328.10945823253,2444
87276.63338078969,2445
132035.95767793647,2446
181498.6284972372,2447
129599.0100648246,2448
111585.88731477135,2449
154768.76398345284,2450
119221.4479737335,2451
190910.33127372776,2452
93211.20966580283,2453
118710.12179648559,2454
121247.56669837661,2455
133395.77402842132,2456
137811.23740332416,2457
127130.63840702674,2458
107161.00376713353,2459
139559.6012475512,2460
127273.2974181178,2461
134252.29527884378,2462
124438.39369744578,2463
170537.10470812,2464
141982.69237375667,2465
117713.85914972363,2466
131274.81958071335,2467
82036.94406813674,2468
80322.1890990356,2469
194016.88967747721,2470
216582.91983692907,2471
165381.49309867003,2472
116517.82277690129,2473
73773.22396495058,2474
207914.04400091802,2475
115021.9180650912,2476
126720.84653966351,2477
152163.03461268506,2478
105548.9809305682,2479
154649.42685123702,2480
120051.93533462135,2481
126029.57567282698,2482
111281.59386816643,2483
122275.11191636663,2484
123543.91657313111,2485
150437.7456387533,2486
166297.16847057722,2487
166160.88254395465,2488
157301.88011728617,2489
145918.66654779186,2490
93522.63034618358,2491
197067.21165790863,2492
155972.27473248716,2493
152075.89140447523,2494
89224.86159319954,2495
238113.45053416895,2496
152995.62836515292,2497
107991.3351879922,2498
86647.31462627772,2499
119399.61547306701,2500
134545.1645382871,2501
145688.08785084554,2502
94762.02465097926,2503
172306.24059907673,2504
227102.43495644667,2505
250017.25881008225,2506
277344.1854239488,2507
250210.78129216548,2508
218265.01970925325,2509
223216.49038516232,2510
175942.36391634235,2511
208130.88083434687,2512
221736.49356837955,2513
265198.578076215,2514
150663.0840540945,2515
174583.73664229026,2516
146940.48678592354,2517
156188.10516111625,2518
234762.61420471835,2519
221498.08854578904,2520
189561.1017314622,2521
221436.61625226014,2522
119249.59923852205,2523
135156.7304781974,2524
148323.9640597214,2525
137575.2090366856,2526
117754.3601664647,2527
128874.45142557054,2528
133686.60702304804,2529
125573.00806417498,2530
254875.68021405622,2531
223095.37580035298,2532
193294.45703782956,2533
235734.31217890407,2534
294534.4780660983,2535
231989.29838950533,2536
243805.1786530842,2537
183051.37430552047,2538
190659.00773833273,2539
175785.10698093116,2540
183871.33883886738,2541
164678.34223831078,2542
120988.52357005308,2543
122151.84823932947,2544
137432.49241848133,2545
121777.4033977404,2546
138335.74656445903,2547
150615.40532919543,2548
152479.90055800404,2549
523973.76962377736,2550
139643.91228871836,2551
129148.20823945246,2552
75689.91718681299,2553
95796.53138026112,2554
113071.07838677027,2555
98011.56932845204,2556
107159.80996291191,2557
147418.80620152398,2558
141565.06509427045,2559
154830.83514608638,2560
146065.25995393776,2561
139385.8555292682,2562
151130.9974073706,2563
201237.05896023952,2564
137860.67692143234,2565
154955.54491959326,2566
142987.8944758789,2567
204821.57086037242,2568
228828.45936427417,2569
117827.51154063114,2570
191609.68633517364,2571
153734.88228107363,2572
220680.9160175664,2573
290652.23781090043,2574
131673.2240424697,2575
118702.69276139303,2576
154453.36026926507,2577
82834.15436538578,2578
63994.714663128485,2579
86032.75234486494,2580
94538.56254680849,2581
100895.95247707801,2582
274009.5478538936,2583
172913.34343349186,2584
184109.72994240216,2585
220997.06476851288,2586
200114.66367477246,2587
138246.01309604425,2588
151132.10989252932,2589
201225.01476399408,2590
224359.38697011705,2591
210040.901585109,2592
256805.49283046625,2593
185135.63812715764,2594
208446.28993541602,2595
288435.6481042377,2596
186319.51959424734,2597
280506.7747521191,2598
342348.5952881361,2599
151503.02109076624,2600
143141.11524331028,2601
85656.65485096074,2602
94245.22984905227,2603
90603.65160635868,2604
82355.13905154685,2605
144549.4472237787,2606
197490.47960527547,2607
197371.29477082705,2608
173707.9563628823,2609
110980.87338152817,2610
125038.96381197797,2611
161471.29265060107,2612
130410.10818194006,2613
124286.93747924751,2614
153243.2853966335,2615
144288.65116444533,2616
184594.92487284445,2617
195516.7498885392,2618
198505.0747948081,2619
188086.43007772428,2620
176010.16972794733,2621
176480.37782511627,2622
243586.4469390041,2623
297676.17181169614,2624
293280.69081615115,2625
173293.38394926902,2626
168652.13745974516,2627
482671.46975998953,2628
495679.272607794,2629
390644.2457336844,2630
470951.75362484675,2631
416916.0679773686,2632
314358.8455899691,2633
430535.0022712939,2634
158944.36330574885,2635
173975.52550970876,2636
179238.86205198948,2637
252640.43043568457,2638
192589.54374347432,2639
151266.68105272786,2640
103900.09963565264,2641
186372.60719188856,2642
103798.12417608513,2643
118320.40394018083,2644
110767.86750163764,2645
95556.17291678462,2646
104287.8925594432,2647
141014.76397664403,2648
154578.03029092678,2649
136103.2002934338,2650
138005.22264882227,2651
398314.79931977746,2652
256131.43115665787,2653
252162.6281188157,2654
408917.3327014732,2655
327420.1508702261,2656
350689.57265931787,2657
309206.38226740895,2658
310224.49793007644,2659
366493.9580040161,2660
356054.7770643714,2661
366917.37885769864,2662
296010.37748146185,2663
278274.9986709175,2664
330013.0981162833,2665
283634.4409374157,2666
170847.10602960052,2667
182699.32089462722,2668
179957.9011066007,2669
276326.13613750937,2670
190539.3422714147,2671
192770.98440529374,2672
199418.4418480046,2673
193271.83277537095,2674
173041.29667806454,2675
195150.75095367766,2676
197806.0364656258,2677
247240.518123581,2678
279357.3865323042,2679
292467.1931114834,2680
404586.8761960628,2681
322851.14730211545,2682
510159.23836434673,2683
321917.6997051235,2684
330470.8855792104,2685
246787.81480041204,2686
310347.12375330064,2687
217573.2589088628,2688
208666.318310198,2689
411735.80634550675,2690
187287.05912177707,2691
141754.83754201664,2692
197686.29116637728,2693
140260.63787966614,2694
192804.9609367792,2695
186659.20369526948,2696
183914.3804646,2697
192583.49482601613,2698
167801.5995021137,2699
153654.25130318088,2700
150214.1159668765,2701
112131.59468697752,2702
128704.68911753,2703
140202.81052898866,2704
115351.96682359565,2705
112897.85796913151,2706
123911.33926480515,2707
133383.14009313151,2708
104799.70935859719,2709
127897.03880830067,2710
264598.4001295923,2711
392998.5921805745,2712
170283.41826806898,2713
151486.7338273753,2714
170158.3384527644,2715
145178.7316873631,2716
191624.76319097445,2717
221876.46231760742,2718
152049.27138215423,2719
174017.4182172973,2720
130866.05423656614,2721
159766.66262161272,2722
143994.2096539894,2723
125827.10860591067,2724
130055.71669103697,2725
147725.3058713471,2726
175181.3676451706,2727
186921.34465925445,2728
149506.08709535125,2729
146958.85656140948,2730
134372.83685202355,2731
134669.13469540165,2732
159263.39625629803,2733
141039.30709856952,2734
